species,nichebreadth
Begonia_comorensis,1.45093147608743e-06
Begonia_conchifolia,0.00021693081418329
Begonia_confinis,2.01245180161383
Begonia_congesta,3.0670046515742e-06
Begonia_conipila,-0.00118316206445207
Begonia_consobrina,-4.02448339314553e-05
Begonia_contracta,2.4103487302294e-08
Begonia_convallariodora,-0.0643353569685616
Begonia_convolvulacea,-1.07155114913738e-07
Begonia_cooperi,0.000486935444669333
Begonia_cordifolia,-0.00574913635297784
Begonia_cornitepala,1.86242876400881e-05
Begonia_corredorana,-1.92048323578954e-06
Begonia_cristata,2.0530006054501e-06
Begonia_cristobalensis,-4.52235019319905e-06
Begonia_cryptocarpa,-0.000195611593567941
Begonia_cuatrecasana,-1.04901721174934e-06
Begonia_cubensis,-3.16455434621334e-05
Begonia_cucullata,-22.7831459727661
Begonia_cumingiana,0.00339463064382843
Begonia_cyathophora,1.7157233762021e-05
Begonia_cylindrata,-0.000105032744598843
Begonia_cylindrica,-0.103778337320533
Begonia_daweishanensis,-0.00142826979735947
Begonia_dealbata,-5.14551660131814e-10
Begonia_decandra,6.63571056508115e-06
Begonia_decora,0.000461343484032878
Begonia_demissa,-1.21224763302241e-08
Begonia_dentatiloba,0.000254662776460634
Begonia_denticulata,5.61391686322107e-06
Begonia_descoleana,5.10928563488691e-11
Begonia_dewildei,0.756549066944348
Begonia_diadema,6.83608400842958e-07
Begonia_dichotoma,2.67034830364501e-08
Begonia_dietrichiana,-9.87713161917805e-06
Begonia_diffusa,0.000293565761800228
Begonia_digitata,-7.30913989321002e-07
Begonia_dioica,5.55898700004409e-06
Begonia_discreta,0.00455148873494379
Begonia_divaricata,-1.69438610376583e-06
Begonia_dodsonii,1.35900003041506e-07
Begonia_domingensis,-1.9200382454197e-07
Begonia_dregei,5.02108113058493e-08
Begonia_dryadis,0.023614133132931
Begonia_duncan-thomasii,5.81708513561714e-10
Begonia_ebolowensis,4.31765318356028e-10
Begonia_edmundoi,-0.0167748657704566
Begonia_edulis,3.99142272081306e-10
Begonia_egregia,0.136002899127063
Begonia_elaeagnifolia,-2.38196403800898e-07
Begonia_elatostemmoides,-0.000101848473900073
Begonia_elmeri,2.20123924764457
Begonia_eminii,-0.000454257025866515
Begonia_engleri,0.00381659565191388
Begonia_epibaterium,0.130036774698501
Begonia_erectotricha,0.0270211048814842
Begonia_erythrocarpa,3.37681900556782e-06
Begonia_estrellensis,-0.00795180980270881
Begonia_euryphylla,0.396190534321352
Begonia_exalata,-0.000165819618679507
Begonia_extranea,2.30264809018967e-09
Begonia_falciloba,-1.3191638580309e-09
Begonia_fangii,-0.233162610761663
Begonia_faustinoi,0.00092620675792045
Begonia_fenicis,1.38717382997074e-05
Begonia_ferruginea,0.000371861366074027
Begonia_fiebrigii,3.47822340986726
Begonia_fimbriata,2.49920661454789e-05
Begonia_fimbristipula,5.53090427763819e-09
Begonia_fischeri,-5.39743484334384e-10
Begonia_fissistyla,0.0206650463014577
Begonia_floccifera,-0.000166894694954461
Begonia_foliosa,0.000584915594307909
Begonia_formosana,0.00591971144682504
Begonia_formosissima,0.722103624107138
Begonia_foxworthyi,0.014309068067852
Begonia_francoisii,-2.32704989784275e-05
Begonia_franconis,1.75651488505819e-08
Begonia_froebelii,2.42476697239422e-08
Begonia_fruticosa,9.15203223844627e-07
Begonia_fuchsiiflora,3.99574569847076e-07
Begonia_fuchsioides,5.71563688263125e-06
Begonia_fulvo-villosa,-0.00313024204863242
Begonia_furfuracea,6.117223520983e-06
Begonia_fusca,1.16639557168836e-07
Begonia_fuscisetosa,9.98640478590763e-07
Begonia_fusialata,-0.000123122208263026
Begonia_fusibulba,2.23628281459883e-10
Begonia_gabonensis,3.44361394735223e-06
Begonia_gamolepis,2.42496982139368e-09
Begonia_gardneri,0.32440974968467
Begonia_geraniifolia,-0.000222546037898816
Begonia_geranioides,-8.9589574971599e-06
Begonia_glabra,1002.71894041557
Begonia_glandulifera,0.00019401359086759
Begonia_glandulosa,1.2654588035394e-09
Begonia_goldingiana,0.0840332532276669
Begonia_goudotii,-4.15938347840781e-05
Begonia_gracilis,1.40403915499623
Begonia_grandis,-0.0295602550626523
Begonia_griffithiana,0.010474978824662
Begonia_grisea,-6.15249130942842e-10
Begonia_guaduensis,-0.0416083022508784
Begonia_gueritziana,-8.16352933567526e-08
Begonia_gungshanensis,-0.0015197556773738
Begonia_hainanensis,0.00394405035607142
Begonia_halconensis,-0.0557410688465434
Begonia_hammoniae,0.0226490269725665
Begonia_handelii,0.000128344654459932
Begonia_harauensis,0.00353970080209567
Begonia_harlingii,-3.16600054678915e-08
Begonia_hatacoa,-0.000780548015905504
Begonia_hemsleyana,4.21282312926708e-09
Begonia_henryi,4.49099290505337e-10
Begonia_heracleifolia,0.313123501807363
Begonia_herbacea,-4.40605968956794e-07
Begonia_heterochroma,-0.00096222540348209
Begonia_hintoniana,-2.72623863582022e-13
Begonia_hirsutula,-1.507439630006e-05
Begonia_hirta,-0.000415954925155791
Begonia_hirtella,3.25831476377209e-07
Begonia_hispida,6.3717977721625e-06
Begonia_hispidivillosa,6.96806292556529e-07
Begonia_hitchcockii,0.00126504102697588
Begonia_holtonis,-9.20405755197318e-05
Begonia_holttumii,-0.143762169404549
Begonia_homonyma,-0.0443604060542116
Begonia_hookeriana,2.57407815633815e-07
Begonia_humboldtiana,-1.48174228881626e-05
Begonia_humilis,-3.07032856019901e-07
Begonia_ignea,0.000114993647708667
Begonia_ignorata,-0.00312604504838553
Begonia_imperialis,-1.54174529413462e-08
Begonia_incisa,7.55679686272593e-05
Begonia_inciso-serrata,0.0244081147916366
Begonia_incisoserrata,1.22846301017442e-12
Begonia_inostegia,-0.000430817376683206
Begonia_integerrima,1.14370586852735e-07
Begonia_integrifolia,-0.000135139752844499
Begonia_involucrata,-2.35088981460187e-06
Begonia_irmscheri,1.81412664292875e-05
Begonia_isalensis,-0.043035763775085
Begonia_isoptera,-4.62789761792853e-05
Begonia_itatinensis,6.28884314674073e-09
Begonia_iucunda,4.03820029011274
Begonia_jamaicensis,0.00310641679426789
Begonia_jenmanii,0.000114244257758112
Begonia_jingxiensis,0.0608793601385213
Begonia_johnstonii,-1.80921205366799e-09
Begonia_josephi,-0.000571690119822957
Begonia_juntasensis,-2.17739334406264e-07
Begonia_kalbreyeri,0.000182261064982865
Begonia_karwinskyana,3.18137925460619e-06
Begonia_kenworthyae,8.53103512954133e-07
Begonia_killipiana,0.0304971140729839
Begonia_kinabaluensis,-0.00105984459601616
Begonia_kisuluana,-8.66899231972492e-09
Begonia_komoensis,5.60256570949319e-11
Begonia_koordersii,2.53092466780874e-06
Begonia_kunthiana,-8.8392474534523e-07
Begonia_labordei,-0.000184959804322204
Begonia_lagunensis,6.86162009815884e-07
Begonia_laminariae,0.000132025026076041
Begonia_lanceolata,-1.33080164561306e-08
Begonia_lanternaria,-0.000560731889545725
Begonia_laruei,-1.86547592411825e-05
Begonia_lealii,-1.25046064261742e-05
Begonia_leathermaniae,-1.83988974155261e-06
Begonia_lehmannii,0.00109970338194624
Begonia_leprosa,8.73038784972442e-08
Begonia_leptostyla,0.160304301834854
Begonia_letouzeyi,2.26018037803514e-09
Begonia_leucosticta,-0.00291822240514849
Begonia_libera,0.000641841613526353
Begonia_lignescens,-0.0056571435845265
Begonia_lindleyana,-0.000801246881660605
Begonia_lindmanii,0.000739167605621572
Begonia_lithophila,0.0447128875976781
Begonia_liuyanii,4.13382348943898
Begonia_longibarbata,-4.40294304295783e-05
Begonia_longicarpa,5.54849367308422
Begonia_longifolia,-3.54547813743104
Begonia_longirostris,-0.000168148762799236
Begonia_longiscapa,2.80807393350747e-05
Begonia_lophoptera,1.04100476860715e-06
Begonia_loranthoides,-8.28861979823188e-06
Begonia_ludicra,-4.49031502683884e-09
Begonia_ludwigii,-0.000507225003999361
Begonia_lukuana,2.25166909226064e-11
Begonia_luxurians,-4.07688088368164e-08
Begonia_luzhaiensis,0.927716136625286
Begonia_macintyreana,2.89071437617112
Begonia_macrocarpa,3.60420012853211e-05
Begonia_macrotoma,3.28924050670373e-06
Begonia_maculata,8.48377643207817e-07
Begonia_madecassa,4.81624867962795e-11
Begonia_malabarica,4.15682434033426e-09
Begonia_mananjebensis,-4.63175448367777e-11
Begonia_manhaoensis,-0.835394813918575
Begonia_manicata,-9.41624369024062e-10
Begonia_manillensis,1.47289893185906e-05
Begonia_mannii,-0.0458537387583908
Begonia_marnieri,-4.49306574649812e-05
Begonia_martabanica,0.00154098587112719
Begonia_mashanica,0.455659394585621
Begonia_masoniana,0.701101500394559
Begonia_maurandiae,-0.00248288783240944
Begonia_maxwelliana,-4.25012742198763e-07
Begonia_maynensis,-1.3443799018348e-05
Begonia_media,-2.88378431667082e-07
Begonia_megalophyllaria,0.266205671302137
Begonia_mengtzeana,-1.60754857233566e-05
Begonia_meridensis,-2.85161026955517e-05
Begonia_merrittii,5.6786279515075e-05
Begonia_meyeri-johannis,-8.86303687401075e-12
Begonia_micranthera,-0.00441351375375179
Begonia_microcarpa,-4.74142771246216e-05
Begonia_mildbraedii,5.06305673170938e-05
Begonia_mindanaensis,-1.34740842957264e-05
Begonia_mindorensis,-0.000213022431632002
Begonia_minor,-5.37143863241367e-06
Begonia_modestiflora,2.62247253275936e-05
Begonia_monadelpha,9.38714648860196e-07
Begonia_monophylla,5.05717409711393e-09
Begonia_montana,0.000326532296270054
Begonia_multangula,-0.000524308920216172
Begonia_multinervia,-0.000122621919024598
Begonia_nana,-1.76353611646507e-05
Begonia_nantoensis,0.268677857817974
Begonia_negrosensis,-0.000101650276672842
Begonia_nelumbiifolia,0.00060659747106784
Begonia_nigritarum,-3.09585813135171e-06
Begonia_ningmingensis,0.978218423419209
Begonia_nossibea,5.68169608471655e-08
Begonia_novogranatae,-0.000308745182886241
Begonia_novoguineensis,0.658439426602751
Begonia_oaxacana,0.116232382762274
Begonia_oblanceolata,0.000596684595799836
Begonia_obliqua,-1.64400351792053e-05
Begonia_obtecticaulis,2.46301228834585e-07
Begonia_octopetala,-0.250885995719461
Begonia_odeteiantha,0.00516821105474854
Begonia_olsoniae,3.18468401026461e-07
Begonia_oreodoxa,-2.48575439323494e-05
Begonia_ornithocarpa,-1.99273702970969e-06
Begonia_ornithophylla,-0.313956183210322
Begonia_oxyanthera,-3.87841243236415e-05
Begonia_oxyloba,-0.0264189692982461
Begonia_oxysperma,5.11768169704111e-07
Begonia_padangensis,0.000227869319499607
Begonia_paleata,1.25909165874972e-06
Begonia_palmata,63.0676056180344
Begonia_palmeri,3.3605478287249e-05
Begonia_panchtharensis,0.0682337663738283
Begonia_papuana,1.04237373979714e-05
Begonia_paranaensis,0.00725176382895714
Begonia_parcifolia,-0.000275536306938271
Begonia_parilis,-1.04753203600199e-09
Begonia_parviflora,22.5258193382849
Begonia_parvula,0.0189464080678059
Begonia_pasamanensis,-0.00111275070054922
Begonia_pastoensis,-1.09105208361672e-09
Begonia_pavonina,0.159333590414438
Begonia_pearcei,-0.0191444052568632
Begonia_pectennervia,0.000720200561412314
Begonia_pedata,4.48217302434132e-12
Begonia_pedatifida,5.31458888726319e-09
Begonia_peltata,1.01017959469422e-09
Begonia_per-dusenii,5.14254010402627e-06
Begonia_pernambucensis,-0.000870477931866399
Begonia_peruviana,0.00252538041451862
Begonia_petasitifolia,-4.95843766221285e-05
Begonia_philodendroides,-5.90527719701234e-08
Begonia_phoeniogramma,0.570185760818014
Begonia_pickelii,2.57369971865225
Begonia_picta,-0.00115662669636674
Begonia_pinetorum,-2.50488465559712e-07
Begonia_pinheironis,0.122019946891487
Begonia_pinnatifida,0.0316661273110836
Begonia_piurensis,5.51083840578409e-09
Begonia_platanifolia,0.00787399594875233
Begonia_plebeja,-0.000223246856678622
Begonia_pleiopetala,0.00120036566932374
Begonia_plumieri,-0.00262800383515946
Begonia_pluvialis,1.0113601453498
Begonia_poculifera,-0.00373807087573294
Begonia_polyandra,3.69493331885049e-05
Begonia_polygonifolia,0.0307440430699671
Begonia_popenoei,6.2770835033937e-08
Begonia_portillana,2.29262708146199e-07
Begonia_potamophila,8.86879865766226e-11
Begonia_preussii,2.01658624965512e-07
Begonia_prieurii,2.31995462586481e-11
Begonia_princeae,-3.06886268844168e-09
Begonia_prismatocarpa,2.90736179640234e-05
Begonia_pryeriana,0.00119972556072638
Begonia_pseudolateralis,-0.000244536448280884
Begonia_psilophylla,0.00595434930381241
Begonia_pudica,0.0391410035763417
Begonia_pulchella,-5.38459651861366e-09
Begonia_pululahuana,-1.72604216875179e-07
Begonia_purpureofolia,3.83192703856069
Begonia_purpusii,-1.63278713486878e-06
Begonia_pustulata,3.36992798555652e-08
Begonia_quadrialata,-0.0386706372120531
Begonia_racemosa,0.115406489758774
Begonia_radicans,-6.83290086857575e-09
Begonia_rafael-torresii,-1.94952783130758e-08
Begonia_ramentacea,-0.00020709942228611
Begonia_ramosii,0.0748811832231791
Begonia_randiana,2.02592757226983e-08
Begonia_ravenii,-5.15156295499179e-08
Begonia_reniformis,-2.26778452873577e-10
Begonia_retinervia,2.69132772201316
Begonia_rex,1.00089030408787
Begonia_rhodochlamys,2.62076462295422e-09
Begonia_robusta,-0.00046264004741442
Begonia_rosacea,4.93010994041028e-05
Begonia_rossmanniae,0.0152759346307741
Begonia_rostrata,0.000374716972971356
Begonia_roxburghii,1.62337119483503e-09
Begonia_rubella,-2.65874211009668e-07
Begonia_rubropilosa,0.0204100201674412
Begonia_rufa,3.62340936505436e-11
Begonia_rufosericea,0.149734881583228
Begonia_ruhlandiana,1.15998168396053e-05
Begonia_rutilans,0.00783448498323882
Begonia_salaziensis,0.0118275380235003
Begonia_santarosensis,-0.000196387870936194
Begonia_sartorii,0.000274151612219684
Begonia_saxicola,-1.59192382591972e-08
Begonia_saxifraga,-0.000794987749343718
Begonia_scabrida,-0.000594413151336361
Begonia_scapigera,3.95520887172317e-07
Begonia_scottii,-2.87164450912674e-07
Begonia_scutifolia,2.98056906339961e-06
Begonia_seemanniana,-7.5009942016085e-05
Begonia_segregata,0.00315416318281658
Begonia_semiovata,1.20163469350641
Begonia_sericoneura,-0.678769140395557
Begonia_serotina,4.40064249294242e-07
Begonia_serratipetala,-3.50727776677918e-07
Begonia_setifolia,2.23433736954209e-05
Begonia_siccacaudata,-0.0254702113117276
Begonia_sinuata,1.30863234912086e-05
Begonia_smithiana,6.98935342591214e-07
Begonia_socotrana,0.0371984710909482
Begonia_solananthera,1.24114518045309e-08
Begonia_sonderiana,-5.53190848408461e-09
Begonia_sorsogonensis,6.24989708976511
Begonia_sousae,3.83847373991174e-06
Begonia_speluncae,-0.00344523781546197
Begonia_staudtii,-7.98898973357526e-10
Begonia_steyermarkii,1.44043400256594e-10
Begonia_stictopoda,-3.03951009597098e-05
Begonia_stigmosa,8.51877066160038e-09
Begonia_strigillosa,1.45368687481278e-06
Begonia_strigosa,-0.00139482770577702
Begonia_subacida,0.00105948980288424
Begonia_subalpestris,-0.00479269784797266
Begonia_subcaudata,-0.00019835761561027
Begonia_subciliata,0.000738205368998173
Begonia_suborbiculata,0.0123461432653648
Begonia_subscutata,2.63589483623805e-06
Begonia_subvillosa,-1.04065819890944e-07
Begonia_suprafastigiata,3.66286174487314e-06
Begonia_susaniae,-2.33720792762282e-05
Begonia_sutherlandii,1.05730454809712e-06
Begonia_sylvatica,1.98308373344066e-06
Begonia_sylvestris,0.40018326929063
Begonia_symbracteosa,-8.06634728231903e-07
Begonia_symgeraniifolia,0.086023525029265
Begonia_symparvifolia,0.0614591292660882
Begonia_symsanguinea,1.06902649849896e-05
Begonia_tafaensis,-5.57209710887878e-07
Begonia_taipeiensis,0.195938700416789
Begonia_taiwaniana,-5.43348573737866e-07
Begonia_taliensis,-1.48699169418085e-07
Begonia_tapatia,-1.02210452949683e-09
Begonia_tawaensis,0.00819652056063043
Begonia_tenuifolia,-0.0186316671713051
Begonia_tetrandra,2.26509140501787e-05
Begonia_teysmanniana,0.000173636007387343
Begonia_thiemei,-9.29756794972502e-08
Begonia_thomeana,9.23201250553422e-05
Begonia_tiliifolia,7.84964541649963e-05
Begonia_toledana,-2.12347652057224e-07
Begonia_tonduzii,5.01184731751292e-07
Begonia_trichosepala,-0.000179211574783944
Begonia_trispathulata,6.31048745862477e-09
Begonia_tropaeolifolia,0.0150146790441914
Begonia_truncicola,-6.06064223467412e-06
Begonia_udisilvestris,-9.11929887214472e-07
Begonia_ulmifolia,1.44657816289326e-09
Begonia_umbellata,0.00054326964737163
Begonia_unduavensis,6.96430455992923e-07
Begonia_undulata,0.00648999330879086
Begonia_urophylla,0.00137191224310506
Begonia_urticae,13.2682388310218
Begonia_uruapensis,-1.07491414928195e-08
Begonia_valida,-3.24023556325261e-05
Begonia_vareschii,3.16393894276019e-05
Begonia_variabilis,-0.00270697331038503
Begonia_varipeltata,2.66823487822716
Begonia_versicolor,4.21274927306651e-06
Begonia_vicina,-0.0102106326944629
Begonia_villifolia,-1.631694358765e-10
Begonia_violifolia,4.33999672909669e-08
Begonia_vittariifolia,0.0341422367665125
Begonia_wakefieldii,-2.29410366479664e-09
Begonia_wallichiana,-4.65917567927822e-07
Begonia_wangii,0.00286130702331435
Begonia_weberbaueri,4.48951479658883e-05
Begonia_weigallii,-0.400964042202359
Begonia_wilsonii,-6.07494001670701e-06
Begonia_wollnyi,3.94689895803716e-08
Begonia_wrayi,-1.2313557709368e-06
Begonia_wrightiana,-4.03623374397568e-08
Begonia_wutaiana,7.34483631010208e-05
Begonia_xiphophylla,-0.175128714251288
Begonia_ynesiae,4.29977062910708e-08
Begonia_yunckeri,-2.74446972904876e-10
Behaimia_cubensis,0.000876614422382709
Bencomia_brachystachya,4.65805227142131e-05
Bencomia_caudata,1.1638173918891e-10
Bencomia_sphaerocarpa,-0.000222730575874282
Benincasa_hispida,-0.0166049377656109
Benincasa_pruriens,0.000185237822041772
Berchemia_annamensis,1.06784950852989e-05
Berchemia_barbigera,-0.02562190770939
Berchemia_brachycarpa,0.268804877494139
Berchemia_cinerascens,-2.95970766450425e-05
Berchemia_discolor,0.00695766392253842
Berchemia_edgeworthii,2.40671544141179e-05
Berchemia_flavescens,-0.0470763245399836
Berchemia_floribunda,1506.24936303873
Berchemia_giraldiana,5.3095285663737e-07
Berchemia_hirtella,-3.90508262724937e-08
Berchemia_hispida,5.30064511154514e-05
Berchemia_huana,-5.44693457746984e-09
Berchemia_kulingensis,-1.09296641460235e-07
Berchemia_lineata,0.00132029655973619
Berchemia_longiracemosa,-1.69393160418538e-08
Berchemia_nana,2.56025987950797e-06
Berchemia_omeiensis,1.22331385051416e-06
Berchemia_pauciflora,1.40831035006562e-09
Berchemia_philippinensis,4.22374131480475e-07
Berchemia_polyphylla,0.000503991023821283
Berchemia_scandens,5.61591789893576
Berchemia_sinica,-4.56834198364274e-07
Berchemia_yunnanensis,-0.0400230999389551
Berchemia_zeyheri,-7.02385779919314e-07
Berchemiella_berchemiifolia,-8.3880386015768e-08
Berlinia_auriculata,-9.61662769984675e-05
Berlinia_bisulcata,2.7013171954892e-07
Berlinia_bracteosa,-3.2818877382724e-05
Berlinia_brazzavillensis,3.15603398196379e-07
Berlinia_bruneelii,2.24738559574837e-07
Berlinia_confusa,-0.00125310749467756
Berlinia_congolensis,-6.49079828239262e-08
Berlinia_craibiana,7.65241826837317e-10
Berlinia_grandiflora,7.98439693525306e-07
Berlinia_hollandii,0.442569692204839
Berlinia_immaculata,4.96339369658754e-05
Berlinia_korupensis,0.0239458661507043
Berlinia_occidentalis,-0.00260210398591286
Berlinia_orientalis,-3.92342871485691e-05
Berlinia_rabiensis,-2.06836075777428
Berlinia_razzifera,-3.35695028129779
Berlinia_tomentella,-0.00210653979937909
Berlinia_viridicans,-0.000142663664925397
Betula_×sandbergii,1.1027315829184
Betula_alaskana,-7.04421955225389e-09
Betula_alba,0.758176677269842
Betula_alleghaniensis,-0.148331624379029
Betula_alnoides,-0.0141603624396889
Betula_apoiensis,2.03607979260603e-05
Betula_bomiensis,2.07611480154931e-07
Betula_caerulea,5.66884836702625e-06
Betula_caerulea-grandis,0.0294717289327693
Betula_calcicola,-2.86467261543296e-06
Betula_carpatica,5.25527056973971e-05
Betula_chichibuensis,0.334068514158606
Betula_concinna,5.24413856591636e-05
Betula_cylindrostachya,-8.59968337729146e-05
Betula_delavayi,4.49461783072748e-08
Betula_fargesii,0.000808645864785457
Betula_glandulifera,8.67257316625771e-09
Betula_globispica,-4.92355511481778e-07
Betula_hallii,-0.000851544876443982
Betula_lenta,-0.637107319262616
Betula_luminifera,0.00313428921208954
Betula_lutea,5.15126765875979e-06
Betula_maximowicziana,-0.00117196054897406
Betula_medwediewii,1.7456741788058e-07
Betula_murrayana,-0.114916341194692
Betula_nigra,-0.0636147771870891
Betula_pamirica,-2.67452139823178e-05
Betula_populifolia,0.0444213123564854
Betula_potaninii,-1.29876850779748e-08
Betula_raddeana,5.39932511557904e-07
Betula_raymundii,0.947998650297829
Betula_schmidtii,0.000781168492590476
Betula_subcordata,-0.000313583986909925
Betula_thor,0.00426038738620568
Betula_turkestanica,-1.14931275810192e-05
Betula_verrucosa,-7.94643539511458e-09
Biancaea_decapetala,-1.40503055102607
Biancaea_millettii,4.65461437527546e-05
Biancaea_oppositifolia,-0.00260905683774216
Biancaea_parviflora,1.66745515615161
Biancaea_sappan,6.24871654959418e-08
Bikinia_aciculifera,0.00263771201313278
Bikinia_breynei,0.00773563591648715
Bikinia_congensis,-0.00038484782568003
Bikinia_coriacea,-9.46253608634686e-12
Bikinia_durandii,-6.136327694712e-08
Bikinia_evrardii,-3.1508990275207e-06
Bikinia_grisea,5.33696512642691e-06
Bikinia_le-testui,-1.59027004275189e-06
Bikinia_media,0.00022811299832172
Bikinia_pellegrinii,6.03148500873855e-10
Bionia_ovalifolia,-5.90795910733302e-07
Biserrula_pelecinus,-0.333643266163879
Bituminaria_acaulis,9.29157343436191e-08
Bituminaria_bituminosa,-4.61283744535189e-09
Bituminaria_flaccida,0.000121810315684863
Blanchetiodendron_blanchetii,-1.96014757161925e-09
Bleekrodea_madagascariensis,-3.50814538428895e-07
Bleekrodea_tonkinensis,2.87779772077066e-10
Bobgunnia_fistuloides,-0.000361156461451304
Bobgunnia_madagascariensis,0.000274296218462523
Bocoa_prouacensis,-2.4127536839523e-05
Bocoa_viridiflora,-1.36553842028571e-06
Boehmeria_arenicola,1.34094523115522e-08
Boehmeria_aspera,-53.4435061248843
Boehmeria_australis,0.000544070345034262
Boehmeria_balslevii,-6.65015132609066e-07
Boehmeria_biloba,-9.52394006125635e-08
Boehmeria_brevirostris,-0.106969937110891
Boehmeria_bullata,-2.26018128140476e-06
Boehmeria_burgeriana,-7.10174124344082e-05
Boehmeria_calophleba,0.561373729375467
Boehmeria_caudata,49113.8499844742
Boehmeria_celebica,-2.67641182299506e-06
Boehmeria_celtidifolia,-0.000166850443493618
Boehmeria_chiangmaiensis,-3.57436526570188e-06
Boehmeria_clidemioides,3848.71443727384
Boehmeria_conica,1.53591224453629e-07
Boehmeria_cylindrica,288799.604902693
Boehmeria_densiflora,-2.89154472274633
Boehmeria_densiglomerata,5.47864363191318e-10
Boehmeria_depauperata,0.00142705280854469
Boehmeria_diffusa,7.64395704776539e-06
Boehmeria_dolichostachya,-9.46814867330805e-07
Boehmeria_dura,6.98337508384087e-13
Boehmeria_formosana,0.714252746932205
Boehmeria_glomerulifera,0.0270843572062306
Boehmeria_gracilis,130.947316454534
Boehmeria_grandis,1.18014134967379e-08
Boehmeria_hamiltoniana,-1.44127349245415e-08
Boehmeria_heterophylla,-0.00275388318129997
Boehmeria_holosericea,2.58668108036621e-08
Boehmeria_japonica,-0.355686388311795
Boehmeria_kiusiana,-1.62925392533398e-08
Boehmeria_lanceolata,8.68303197429212e-12
Boehmeria_macrophylla,4.38045559865088
Boehmeria_malabarica,1.57468124462784e-06
Boehmeria_multiflora,-5.97358337131974e-06
Boehmeria_nakashimae,-0.452189673558219
Boehmeria_nivea,7.21606872201197
Boehmeria_ourantha,5.96609101782466e-05
Boehmeria_pannosa,-5.68839945604145e-11
Boehmeria_pavonii,0.369307836056762
Boehmeria_penduliflora,0.00273191045125308
Boehmeria_pilosiuscula,3.7196308852466e-06
Boehmeria_platanifolia,-0.00483319532367958
Boehmeria_platyphylla,-0.000785465766052004
Boehmeria_polystachya,0.000692325469470284
Boehmeria_quelpaertensis,-0.00881848003564519
Boehmeria_radiata,0.00393730254800996
Boehmeria_ramiflora,-14.1307709513332
Boehmeria_rugosissima,-5.95876326249704e-07
Boehmeria_rugulosa,0.00166552135174868
Boehmeria_siamensis,-5.51185633310704e-08
Boehmeria_sieboldiana,-1.29184045686776
Boehmeria_silvestrii,0.206297847932837
Boehmeria_tomentosa,1.58617080638895e-07
Boehmeria_tricuspis,39.1086215899637
Boehmeria_tsaratananensis,-5.01060873472488e-09
Boehmeria_ulmifolia,98.5765433515011
Boehmeria_umbrosa,-5.37537967254349e-08
Boehmeria_virgata,0.0048526765461374
Boehmeria_zollingeriana,1.61667470050983e-05
Bolbostemma_paniculatum,-3.14506105114718e-07
Bolusafra_bituminosa,-2.01881384383221e-09
Bolusanthus_speciosus,2.22703753096904e-08
Bolusia_amboensis,0.00521009393381051
Bonjeania_hirsuta,0.000250631107819671
Bosqueiopsis_gilletii,1.0412314724504e-06
Bossiaea_aquifolium,-3.14631660824529e-06
Bossiaea_arcuata,0.474106056899425
Bossiaea_arenicola,0.00494864365471046
Bossiaea_armitii,4.7313381518788e-06
Bossiaea_atrata,9.0487093207753e-05
Bossiaea_aurantiaca,-0.0238559857799129
Bossiaea_barbarae,0.000195528172141723
Bossiaea_bossiaeoides,5.5135488810067e-07
Bossiaea_bracteosa,3.73457993230263e-08
Bossiaea_brownii,9.06370554557759e-09
Bossiaea_buxifolia,-3.70272669479509e-05
Bossiaea_carinalis,3.38534307879236e-09
Bossiaea_celata,-0.040854783976225
Bossiaea_cinerea,1.55244707419845e-08
Bossiaea_concinna,1.99504139266913e-09
Bossiaea_cordigera,-4.77062353121215e-09
Bossiaea_cucullata,-0.000171922101209233
Bossiaea_dentata,-1.23348792742284e-08
Bossiaea_disticha,1.68072363532674e-10
Bossiaea_divaricata,-3.68015631234252e-06
Bossiaea_ensata,5.19910410651617e-09
Bossiaea_eremaea,0.0313205867356161
Bossiaea_eriocarpa,-1.45656345266544e-06
Bossiaea_flexuosa,-0.000554855426827682
Bossiaea_foliosa,2.81173714285369e-07
Bossiaea_halophila,0.00125629222191212
Bossiaea_heterophylla,-2.68530711063013e-12
Bossiaea_inundata,-0.243586070075745
Bossiaea_kiamensis,-2.17099485017968e-13
Bossiaea_leptacantha,2.37643382976844e-06
Bossiaea_linophylla,-1.71543523672727e-07
Bossiaea_milesiae,-0.002133993243025
Bossiaea_obcordata,2.18037507990476e-10
Bossiaea_oligosperma,-9.96252932990709e-11
Bossiaea_ornata,1.55112291156386e-05
Bossiaea_oxyclada,0.0020825561235575
Bossiaea_peduncularis,3.43831941164298e-07
Bossiaea_praetermissa,3.10562288451219e-09
Bossiaea_preissii,1.1951097492858e-07
Bossiaea_prostrata,2.73589341911591e-11
Bossiaea_rhombifolia,5.48704285592687e-08
Bossiaea_riparia,-2.24318416929023e-05
Bossiaea_rosmarinifolia,-1.50750610806377e-05
Bossiaea_rufa,-1.82385148491198e-07
Bossiaea_rupicola,2.73174114986544e-10
Bossiaea_saxosa,0.0201167243819081
Bossiaea_scolopendria,1.46681748277652e-10
Bossiaea_scortechinii,1.65944038181691e-12
Bossiaea_simulata,0.357545834147585
Bossiaea_smithiorum,-4.40580308939636e-05
Bossiaea_spinosa,0.000112933176444933
Bossiaea_stephensonii,-8.76194791743088e-12
Bossiaea_walkeri,-2.50869924109359e-06
Bouffordia_dichotoma,3.01809108388327e-07
