Begonia_leprosa	88.0
Ficus_soatensis	26.0
Xanthophyllum_heterophyllum	5.0
Desmodium_pachyrhizum	16.0
Tachigali_rugosa	192.0
Acacia_aprepta	53.0
Cliffortia_oligodonta	44.0
Lotus_becquetii	45.0
Albizia_splendens	37.0
Monnina_rupestris	0
Urera_nitida	156.0
Cliffortia_semiteres	35.0
Rosa_ratonensis	0
Mimosa_manidea	30.0
Rubus_feddei	86.0
Dalea_purpusi	0
Inga_ismaelis	3.0
Mimosa_hamata	62.0
Aspalathus_recurva	101.0
Sphaerolobium_medium	75.0
Sorocea_hilarii	124.0
Alchemilla_domingensis	0
Lasiodiscus_palustris	32.0
Comesperma_scoparium	87.0
Oxytropis_lupinoides	0
Polygala_serpyllacea	0
Psophocarpus_lukafuensis	29.0
Acacia_roycei	36.0
Dorycnium_broussonetti	0
Otholobium_mundianum	67.0
Pultenaea_alea	28.0
Polygala_propinqua	0
Quercus_brandisiana	63.0
Photinia_chihsiniana	46.0
Naucleopsis_stipularis	81.0
Teramnus_repens	135.0
Crataegus_insolens	0
Indigofera_concava	51.0
Parartocarpus_venenosa	195.0
Begonia_gabonensis	39.0
Mimosa_vilersii	81.0
Intsia_palembanica	98.0
Cayaponia_capitata	128.0
Bambekea_racemosa	94.0
Archidendron_sabahense	7.0
Calliandra_erubescens	77.0
Vicia_pannonica	0
Rubus_rhodanthus	0
Amphithalea_villosa	31.0
Haymondia_wallichii	51.0
Cynometra_mannii	54.0
Hymenaea_courbaril_var_stilbocarpa	0
Tadehagi_rodgeri	0
Baphia_madagascariensis	29.0
Senna_lechriosperma	71.0
Chamaecrista_pascuorum	127.0
Dalbergia_peltieri	117.0
Crumenaria_steyermarkii	0
Senegalia_merrillii	5.0
Mimosa_camporum	152.0
Astragalus_jaliscensis	121.0
Pilea_mollis	101.0
Swartzia_cuspidata	65.0
Campylotropis_capillipes_subsp_prainii	0
Vigna_trichocarpa	0
Mecopus_nidulans	121.0
Piptadenia_adiantoides	169.0
Adenodolichos_bequaertii	66.0
Ceanothus_ovalis	0
Entada_mannii	125.0
Potentilla_indica	217.0
Hoffmannseggia_tenella	8.0
Prunus_oleifolia	112.0
Tachigali_densiflora	127.0
Polygala_lasseniana	0
Inga_bracteifera	23.0
Prunus_sellowii	66.0
Rhynchosia_pycnostachya	51.0
Ficus_roraimensis	15.0
Daviesia_pachyloma	50.0
Leguminosites_pisiformis	0
Bossiaea_rupicola	105.0
Rhamnus_procumbens	44.0
Ficus_preussii	66.0
Lathyrus_trachycarpus	0
Zygia_engelsingii	11.0
Pilea_antioquensis	136.0
Astragalus_berteri	0
Chamaecrista_cotinifolia	0
Hicoria_borealis	0
Ampelocera_macphersonii	89.0
Lachemilla_verticillata	208.0
Vachellia_hindsii	34.0
Mimosa_purpusii	86.0
Ficus_goiana	54.0
Ventilago_microcarpa	0
Machaerium_nigrum	157.0
Inga_chocoensis	215.0
Potentilla_monidensis	0
Lessertia_acanthorhachis	61.0
Ficus_smithii	4.0
Sindora_sumatrana	80.0
Muelleranthus_trifoliolatus	0
Polygala_ukirensis	85.0
Campsiandra_velutina	0
Begonia_isoptera	189.0
Microcharis_remotiflora	131.0
Chamaecrista_vestita	85.0
Ononis_incisa	0
Serianthes_nelsonii	0
Gurania_coccinea	109.0
Senegalia_duartei	44.0
Polygala_galapageia	23.0
Zornia_cearensis	115.0
Polygala_umbonata	53.0
Cryptandra_mutila	46.0
Dorstenia_tenuis	116.0
Craibia_brownii	95.0
Astragalus_orcuttianus	99.0
Astragalus_serenoi	0
Acacia_tenuispica	111.0
Xanthophyllum_flavescens	222.0
Ficus_riedelii	66.0
Polhillia_pallens	30.0
Ficus_goniophylla	0
Eysenhardtia_peninsularis	49.0
Rhamnus_nakaharai	0
Cucurbita_lundelliana	104.0
Senna_multijuga_subsp_doylei	16.0
Pilea_receptacularis	0
Begonia_sparreana	0
Indigofera_subulata_var_scabra	0
Coccinia_mildbraedii	107.0
Diphysa_villosa	77.0
Stenanthemum_centrale	28.0
Quercus_djiringensis	0
Zornia_microphylla	69.0
Parapiptadenia_rigida	104.0
Acacia_neobrachycarpa	65.0
Myrospermum_sousanum	27.0
Chamaecrista_grantii	110.0
Indigofera_zollingeriana	182.0
Lonchocarpus_jaliscensis	101.0
Castanopsis_densinervia	170.0
Astragalus_siculus	89.0
Crotalaria_goodiiformis	130.0
Artocarpus_lacucha	212.0
Cogniauxia_trilobata	138.0
Calliandra_purpurea	0
Potentilla_cuneata	0
Machaerium_ovalifolium	108.0
Poiretia_punctata	169.0
Senna_polyphylla	188.0
Astragalus_cottonii	0
Begonia_sogerensis	0
Chamaecrista_foederalis	55.0
Sechium_mexicanum	111.0
Crotalaria_orthoclada	88.0
Cyclanthera_monticola	0
Urera_rzedowskii	131.0
Pithecolobium_flexicaule	0
Tephrosia_pungens	0
Aspalathus_incompta	39.0
Chamaecrista_kunthiana	170.0
Vachellia_oerfota	170.0
Alysicarpus_heyneanus	10.0
Ormosia_elata	46.0
Potentilla_tommasiniana	0
Pourouma_paraensis	0
Crotalaria_ukingensis	0
Leptoderris_harmsiana	38.0
Indigofera_langlassei	13.0
Kunstleria_calamitata	0
Begonia_inculta	0
Cucumis_umbellatus	57.0
Crataegus_cognata	0
Crotalaria_ringoetii	35.0
Crotalaria_holosericea	97.0
Dalea_villosa_var_grisea	0
Desmodium_sumichrastii	148.0
Mora_paraensis	12.0
Lithocarpus_scortechinii	0
Cotoneaster_nanshan	0
Eleiotis_monophyllos	0
Dupuya_madagascariensis	119.0
Dioclea_sericea	146.0
Phylloxylon_perrieri	80.0
Ventilago_gladiata	16.0
Elatostema_seemannianum	48.0
Millettia_chrysophylla	97.0
Chamaecrista_subpeltata	21.0
Trifolium_oxyodon	0
Cayaponia_crugeri	0
Eriosema_verdickii	135.0
Stylosanthes_macrocarpa	172.0
Zornia_sericea	220.0
Vachellia_cornigera	169.0
Cassia_adenophylla	44.0
Indigofera_pratensis	199.0
Glycyrrhiza_acanthocarpa	0
Lupinus_pilosissimus	34.0
Baptisia_simplicifolia	10.0
Alchemilla_saxetana	0
Quercus_zschokkei	0
Calobota_sericea	21.0
Chamaecrista_leucopilis	30.0
Libidibia_punctata	80.0
Inga_lateriflora	127.0
Ficus_verruculosa	137.0
Rhodopis_planisiliqua	180.0
Dichrostachys_akataensis	106.0
Quercus_wislizenoides	0
Urtica_portosanctana	11.0
Peponium_sublitorale	0
Eriosema_jurionianum	97.0
Momordica_boivinii	186.0
Trigonella_cylindracea	0
Stylosanthes_ingrata	27.0
Cotoneaster_wardii	0
Ficus_saussureana	142.0
Stryphnodendron_barbatimam	0
Sicyos_microphylla	0
Potentilla_rheniana	0
Eperua_obtusata	28.0
Stryphnodendron_foreroi	61.0
Begonia_oreodoxa	68.0
Afgekia_sericea	63.0
Polygala_planellasi	31.0
Indigofera_deightonii	98.0
Ototropis_multiflora	0
Aeschynomene_grandistipulata	15.0
Anisophyllea_rhomboidea	13.0
Vicia_cordata	79.0
Lupinus_albifrons_var_collinus	0
Pilea_bassleriana	156.0
Dendrolobium_thorelii	39.0
Martiodendron_parviflorum	73.0
Aldina_polyphylla	0
Zehneria_pisifera	149.0
Dendrocnide_urentissima	97.0
Indigofera_ixocarpa	9.0
Colubrina_arborescens	163.0
Leptolobium_nitens	35.0
Ononis_tridentata	48.0
Astragalus_nokoensis	78.0
Bauhinia_dumosa	7.0
Cypholophus_friesianus	92.0
Swartzia_angustifoliola	0
Nothofagus_rubra	177.0
Mucuna_biplicata	101.0
Cayaponia_macrocalyx	126.0
Vachellia_grandicornuta	112.0
Vachellia_standleyi	58.0
Erythrina_eggersii	24.0
Aronia_floribunda	0
Tephrosia_angustissima_var_curtissii	0
Rhamnus_standleyana	50.0
Platysepalum_vanderystii	0
Xanthophyllum_sylvestre	88.0
Zehneria_hookeriana	0
Xanthophyllum_pubescens	0
Paliurus_spina-christii	0
Albizia_corniculata	7.0
Lotus_anfractuosus	0
Begonia_physandra	0
Mimosa_zimapanensis	0
